number,construction,sentence,item,grammaticality,num_words,prob
1528,n_npp,None of the cabinets in none of these places confuse [MASK] astronomers.,any,1,12,0.010151761583983898
1529,n_npp,It is not the case that cabinets in none of these places confuse [MASK] astronomers.,any,1,15,0.004330626223236322
1530,p_pn,The cabinets inspired [MASK] revolutions.,any,0,5,0.0002393984468653798
1531,p_pn,Many of the cabinets inspired [MASK] revolutions.,any,0,7,0.00019548978889361024
1532,p_pn,It is the case that the cabinets inspired [MASK] revolutions.,any,0,10,0.0014223611215129495
1533,p_prel,The cabinets which I have studied inspired [MASK] revolutions.,any,0,9,0.0004297623527236283
1534,p_prel,Many of the cabinets which I have studied inspired [MASK] revolutions.,any,0,11,0.0005350621067918837
1535,p_prel,It is the case that cabinets which I have studied inspired [MASK] revolutions.,any,0,13,0.001061891787685454
1536,p_ppp,The cabinets in these places inspired [MASK] revolutions.,any,0,8,0.00027033695369027555
1537,p_ppp,Many of the cabinets in these places inspired [MASK] revolutions.,any,0,10,0.0002545310999266803
1538,p_ppp,It is the case that the cabinets in these places inspired [MASK] revolutions.,any,0,13,0.0014502524863928556
1539,p_nrel,The cabinets which I have not studied inspired [MASK] revolutions.,any,1,10,0.015337520278990269
1540,p_nrel,Many of the cabinets which I have not studied inspired [MASK] revolutions.,any,1,12,0.006415341515094042
1541,p_nrel,It is the case that the cabinets which I have not studied inspired [MASK] revolutions.,any,1,15,0.05084728077054024
1542,p_npp,The cabinets in none of these places inspired [MASK] revolutions.,any,1,10,0.12959256768226624
1543,p_npp,Many of the cabinets in none of these places inspired [MASK] revolutions.,any,1,12,0.004234484862536192
1544,p_npp,It is the case that cabinets in none of these places inspired [MASK] revolutions.,any,1,14,0.13473504781723022
1545,n_pn,No cabinets inspired [MASK] revolutions.,any,1,5,0.2654852271080017
1546,n_pn,None of the cabinets inspired [MASK] revolutions.,any,1,7,0.5800591707229614
1547,n_pn,It is not the case that the cabinets inspired [MASK] revolutions.,any,1,11,0.029117977246642113
1548,n_prel,No cabinets which I have studied inspired [MASK] revolutions.,any,1,9,0.07441946119070053
1549,n_prel,None of the cabinets which I have studied inspired [MASK] revolutions.,any,1,11,0.184344083070755
1550,n_prel,It is not the case that the cabinets which I have studied inspired [MASK] revolutions.,any,1,15,0.008099640719592571
1551,n_ppp,No cabinets in these places inspired [MASK] revolutions.,any,1,8,0.13263870775699615
1552,n_ppp,None of the cabinets in these places inspired [MASK] revolutions.,any,1,10,0.24164645373821259
1553,n_ppp,It is not the case that cabinets in these places inspired [MASK] revolutions.,any,1,13,0.02457558736205101
1554,n_nrel,No cabinets which I have not studied inspired [MASK] revolutions.,any,1,10,0.10303670167922974
1555,n_nrel,None of the cabinets which I have not have studied inspired [MASK] revolutions.,any,1,13,0.1285252571105957
1556,n_nrel,It is not the case that the cabinets which I have not studied inspired [MASK] revolutions.,any,1,16,0.08837483078241348
1557,n_npp,No cabinets in none of these places inspired [MASK] revolutions.,any,1,10,0.09981388598680496
1558,n_npp,None of the cabinets in none of these places inspired [MASK] revolutions.,any,1,12,0.17201730608940125
1559,n_npp,It is not the case that cabinets in none of these places inspired [MASK] revolutions.,any,1,15,0.10736066848039627
1560,p_pn,The cabinets will change [MASK] lives.,any,0,6,2.8362836019368842e-05
1561,p_pn,Many of the cabinets will change [MASK] lives.,any,0,8,9.874048373603728e-06
1562,p_pn,It is the case that the cabinets will change [MASK] lives.,any,0,11,5.411833626567386e-05
1563,p_prel,The cabinets which I have studied will change [MASK] lives.,any,0,10,7.726351759629324e-05
1564,p_prel,Many of the cabinets which I have studied will change [MASK] lives.,any,0,12,2.557365041866433e-05
1565,p_prel,It is the case that cabinets which I have studied will change [MASK] lives.,any,0,14,3.438013300183229e-05
1566,p_ppp,The cabinets in these places will change [MASK] lives.,any,0,9,2.3590893761138432e-05
1567,p_ppp,Many of the cabinets in these places will change [MASK] lives.,any,0,11,1.0945424946839921e-05
1568,p_ppp,It is the case that the cabinets in these places will change [MASK] lives.,any,0,14,5.006424180464819e-05
1569,p_nrel,The cabinets which I have not studied will change [MASK] lives.,any,1,11,8.327193791046739e-05
1570,p_nrel,Many of the cabinets which I have not studied will change [MASK] lives.,any,1,13,3.17232588713523e-05
1571,p_nrel,It is the case that the cabinets which I have not studied will change [MASK] lives.,any,1,16,5.9533093008212745e-05
1572,p_npp,The cabinets in none of these places will change [MASK] lives.,any,1,11,0.00016552075976505876
1573,p_npp,Many of the cabinets in none of these places will change [MASK] lives.,any,1,13,6.540627509821206e-05
1574,p_npp,It is the case that cabinets in none of these places will change [MASK] lives.,any,1,15,0.00047214861842803657
1575,n_pn,No cabinets will change [MASK] lives.,any,1,6,0.0007788044749759138
1576,n_pn,None of the cabinets will change [MASK] lives.,any,1,8,0.0034444297198206186
1577,n_pn,It is not the case that the cabinets will change [MASK] lives.,any,1,12,0.0001630429323995486
1578,n_prel,No cabinets which I have studied will change [MASK] lives.,any,1,10,0.0009101504692807794
1579,n_prel,None of the cabinets which I have studied will change [MASK] lives.,any,1,12,0.0016160111408680677
1580,n_prel,It is not the case that the cabinets which I have studied will change [MASK] lives.,any,1,16,9.933719411492348e-05
1581,n_ppp,No cabinets in these places will change [MASK] lives.,any,1,9,0.00044830553815700114
1582,n_ppp,None of the cabinets in these places will change [MASK] lives.,any,1,11,0.001366538112051785
1583,n_ppp,It is not the case that cabinets in these places will change [MASK] lives.,any,1,14,0.00013345292245503515
1584,n_nrel,No cabinets which I have not studied will change [MASK] lives.,any,1,11,0.0005256570875644684
1585,n_nrel,None of the cabinets which I have not have studied will change [MASK] lives.,any,1,14,0.0012860882561653852
1586,n_nrel,It is not the case that the cabinets which I have not studied will change [MASK] lives.,any,1,17,0.00010886980453506112
1587,n_npp,No cabinets in none of these places will change [MASK] lives.,any,1,11,0.0003536238509695977
1588,n_npp,None of the cabinets in none of these places will change [MASK] lives.,any,1,13,0.0008323591900989413
1589,n_npp,It is not the case that cabinets in none of these places will change [MASK] lives.,any,1,16,0.0003152506542392075
1590,p_pn,The cabinets impress [MASK] ambassadors.,any,0,5,0.00041974117630161345
1591,p_pn,Many of the cabinets impress [MASK] ambassadors.,any,0,7,0.00041369051905348897
1592,p_pn,It is the case that the cabinets impress [MASK] ambassadors.,any,0,10,0.0008725239895284176
1593,p_prel,The cabinets which I have studied impress [MASK] ambassadors.,any,0,9,0.00021021389693487436
1594,p_prel,Many of the cabinets which I have studied impress [MASK] ambassadors.,any,0,11,0.00022834292030893266
1595,p_prel,It is the case that cabinets which I have studied impress [MASK] ambassadors.,any,0,13,0.0005760816275142133
1596,p_ppp,The cabinets in these places impress [MASK] ambassadors.,any,0,8,0.0005384719697758555
1597,p_ppp,Many of the cabinets in these places impress [MASK] ambassadors.,any,0,10,0.0004539713845588267
1598,p_ppp,It is the case that the cabinets in these places impress [MASK] ambassadors.,any,0,13,0.0008441838435828686
1599,p_nrel,The cabinets which I have not studied impress [MASK] ambassadors.,any,1,10,0.0005051314947195351
1600,p_nrel,Many of the cabinets which I have not studied impress [MASK] ambassadors.,any,1,12,0.0004961628001183271
1601,p_nrel,It is the case that the cabinets which I have not studied impress [MASK] ambassadors.,any,1,15,0.0012612640857696533
1602,p_npp,The cabinets in none of these places impress [MASK] ambassadors.,any,1,10,0.0023208060301840305
1603,p_npp,Many of the cabinets in none of these places impress [MASK] ambassadors.,any,1,12,0.0011798705672845244
1604,p_npp,It is the case that cabinets in none of these places impress [MASK] ambassadors.,any,1,14,0.0029140992555767298
1605,n_pn,No cabinets impress [MASK] ambassadors.,any,1,5,0.0024067810736596584
1606,n_pn,None of the cabinets impress [MASK] ambassadors.,any,1,7,0.000928684079553932
1607,n_pn,It is not the case that the cabinets impress [MASK] ambassadors.,any,1,11,0.0017278391169384122
1608,n_prel,No cabinets which I have studied impress [MASK] ambassadors.,any,1,9,0.0066762506030499935
1609,n_prel,None of the cabinets which I have studied impress [MASK] ambassadors.,any,1,11,0.0026035699993371964
1610,n_prel,It is not the case that the cabinets which I have studied impress [MASK] ambassadors.,any,1,15,0.00082971848314628
1611,n_ppp,No cabinets in these places impress [MASK] ambassadors.,any,1,8,0.0016702520661056042
1612,n_ppp,None of the cabinets in these places impress [MASK] ambassadors.,any,1,10,0.0011607762426137924
1613,n_ppp,It is not the case that cabinets in these places impress [MASK] ambassadors.,any,1,13,0.0020750430412590504
1614,n_nrel,No cabinets which I have not studied impress [MASK] ambassadors.,any,1,10,0.0065244948491454124
1615,n_nrel,None of the cabinets which I have not have studied impress [MASK] ambassadors.,any,1,13,0.00416493508964777
1616,n_nrel,It is not the case that the cabinets which I have not studied impress [MASK] ambassadors.,any,1,16,0.0023168385960161686
1617,n_npp,No cabinets in none of these places impress [MASK] ambassadors.,any,1,10,0.0017459118971601129
1618,n_npp,None of the cabinets in none of these places impress [MASK] ambassadors.,any,1,12,0.0020742653869092464
1619,n_npp,It is not the case that cabinets in none of these places impress [MASK] ambassadors.,any,1,15,0.003523740451782942
1620,p_pn,The philosophers have done [MASK] harm.,any,0,6,0.0002816720225382596
1621,p_pn,Many of the philosophers have done [MASK] harm.,any,0,8,0.0014222395839169621
1622,p_pn,It is the case that the philosophers have done [MASK] harm.,any,0,11,0.0008966427412815392
1623,p_prel,The philosophers which I have studied have done [MASK] harm.,any,0,10,0.00019986301776953042
1624,p_prel,Many of the philosophers which I have studied have done [MASK] harm.,any,0,12,0.0012468122877180576
1625,p_prel,It is the case that philosophers which I have studied have done [MASK] harm.,any,0,14,0.001053755171597004
1626,p_ppp,The philosophers in these places have done [MASK] harm.,any,0,9,0.00031372945522889495
1627,p_ppp,Many of the philosophers in these places have done [MASK] harm.,any,0,11,0.0014704223722219467
1628,p_ppp,It is the case that the philosophers in these places have done [MASK] harm.,any,0,14,0.0010239584371447563
1629,p_nrel,The philosophers which I have not studied have done [MASK] harm.,any,1,11,0.0013371796812862158
1630,p_nrel,Many of the philosophers which I have not studied have done [MASK] harm.,any,1,13,0.005489276722073555
1631,p_nrel,It is the case that the philosophers which I have not studied have done [MASK] harm.,any,1,16,0.006871301215142012
1632,p_npp,The philosophers in none of these places have done [MASK] harm.,any,1,11,0.7535954117774963
1633,p_npp,Many of the philosophers in none of these places have done [MASK] harm.,any,1,13,0.700030505657196
1634,p_npp,It is the case that philosophers in none of these places have done [MASK] harm.,any,1,15,0.8002153635025024
1635,n_pn,No philosophers have done [MASK] harm.,any,1,6,0.7098283767700195
1636,n_pn,None of the philosophers have done [MASK] harm.,any,1,8,0.825750470161438
1637,n_pn,It is not the case that the philosophers have done [MASK] harm.,any,1,12,0.6115671396255493
1638,n_prel,No philosophers which I have studied have done [MASK] harm.,any,1,10,0.6471231579780579
1639,n_prel,None of the philosophers which I have studied have done [MASK] harm.,any,1,12,0.7492583990097046
1640,n_prel,It is not the case that the philosophers which I have studied have done [MASK] harm.,any,1,16,0.4040924906730652
1641,n_ppp,No philosophers in these places have done [MASK] harm.,any,1,9,0.7106149196624756
1642,n_ppp,None of the philosophers in these places have done [MASK] harm.,any,1,11,0.7761526107788086
1643,n_ppp,It is not the case that philosophers in these places have done [MASK] harm.,any,1,14,0.6589646339416504
1644,n_nrel,No philosophers which I have not studied have done [MASK] harm.,any,1,11,0.5236352682113647
1645,n_nrel,None of the philosophers which I have not have studied have done [MASK] harm.,any,1,14,0.7059600353240967
1646,n_nrel,It is not the case that the philosophers which I have not studied have done [MASK] harm.,any,1,17,0.45804691314697266
1647,n_npp,No philosophers in none of these places have done [MASK] harm.,any,1,11,0.48607608675956726
1648,n_npp,None of the philosophers in none of these places have done [MASK] harm.,any,1,13,0.7591598033905029
1649,n_npp,It is not the case that philosophers in none of these places have done [MASK] harm.,any,1,16,0.7676345705986023
1650,p_pn,The philosophers will impact [MASK] legislation.,any,0,6,0.006195586174726486
1651,p_pn,Many of the philosophers will impact [MASK] legislation.,any,0,8,0.0038553434424102306
1652,p_pn,It is the case that the philosophers will impact [MASK] legislation.,any,0,11,0.018300924450159073
1653,p_prel,The philosophers which I have studied will impact [MASK] legislation.,any,0,10,0.007887556217610836
1654,p_prel,Many of the philosophers which I have studied will impact [MASK] legislation.,any,0,12,0.003694594604894519
1655,p_prel,It is the case that philosophers which I have studied will impact [MASK] legislation.,any,0,14,0.01791018806397915
1656,p_ppp,The philosophers in these places will impact [MASK] legislation.,any,0,9,0.010237511247396469
1657,p_ppp,Many of the philosophers in these places will impact [MASK] legislation.,any,0,11,0.004542601760476828
1658,p_ppp,It is the case that the philosophers in these places will impact [MASK] legislation.,any,0,14,0.02180512435734272
1659,p_nrel,The philosophers which I have not studied will impact [MASK] legislation.,any,1,11,0.012964771129190922
1660,p_nrel,Many of the philosophers which I have not studied will impact [MASK] legislation.,any,1,13,0.006326153874397278
1661,p_nrel,It is the case that the philosophers which I have not studied will impact [MASK] legislation.,any,1,16,0.019212791696190834
1662,p_npp,The philosophers in none of these places will impact [MASK] legislation.,any,1,11,0.06051322817802429
1663,p_npp,Many of the philosophers in none of these places will impact [MASK] legislation.,any,1,13,0.024650583043694496
1664,p_npp,It is the case that philosophers in none of these places will impact [MASK] legislation.,any,1,15,0.091607466340065
1665,n_pn,No philosophers will impact [MASK] legislation.,any,1,6,0.03002762608230114
1666,n_pn,None of the philosophers will impact [MASK] legislation.,any,1,8,0.03371606022119522
1667,n_pn,It is not the case that the philosophers will impact [MASK] legislation.,any,1,12,0.047263260930776596
1668,n_prel,No philosophers which I have studied will impact [MASK] legislation.,any,1,10,0.030519304797053337
1669,n_prel,None of the philosophers which I have studied will impact [MASK] legislation.,any,1,12,0.032559480518102646
1670,n_prel,It is not the case that the philosophers which I have studied will impact [MASK] legislation.,any,1,16,0.030418705195188522
1671,n_ppp,No philosophers in these places will impact [MASK] legislation.,any,1,9,0.09952712059020996
1672,n_ppp,None of the philosophers in these places will impact [MASK] legislation.,any,1,11,0.09770583361387253
1673,n_ppp,It is not the case that philosophers in these places will impact [MASK] legislation.,any,1,14,0.06349436938762665
1674,n_nrel,No philosophers which I have not studied will impact [MASK] legislation.,any,1,11,0.02848431095480919
1675,n_nrel,None of the philosophers which I have not have studied will impact [MASK] legislation.,any,1,14,0.027823617681860924
1676,n_nrel,It is not the case that the philosophers which I have not studied will impact [MASK] legislation.,any,1,17,0.03313760831952095
1677,n_npp,No philosophers in none of these places will impact [MASK] legislation.,any,1,11,0.09526436775922775
1678,n_npp,None of the philosophers in none of these places will impact [MASK] legislation.,any,1,13,0.09358862787485123
1679,n_npp,It is not the case that philosophers in none of these places will impact [MASK] legislation.,any,1,16,0.09011809527873993
1680,p_pn,The philosophers confuse [MASK] astronomers.,any,0,5,6.848372868262231e-05
1681,p_pn,Many of the philosophers confuse [MASK] astronomers.,any,0,7,8.489224273944274e-05
1682,p_pn,It is the case that the philosophers confuse [MASK] astronomers.,any,0,10,0.00015420594718307257
1683,p_prel,The philosophers which I have studied confuse [MASK] astronomers.,any,0,9,0.0010299102868884802
1684,p_prel,Many of the philosophers which I have studied confuse [MASK] astronomers.,any,0,11,0.0003580321208573878
1685,p_prel,It is the case that philosophers which I have studied confuse [MASK] astronomers.,any,0,13,0.0002489964244887233
1686,p_ppp,The philosophers in these places confuse [MASK] astronomers.,any,0,8,0.00027301316731609404
1687,p_ppp,Many of the philosophers in these places confuse [MASK] astronomers.,any,0,10,0.0002216586726717651
1688,p_ppp,It is the case that the philosophers in these places confuse [MASK] astronomers.,any,0,13,0.00033629394602030516
1689,p_nrel,The philosophers which I have not studied confuse [MASK] astronomers.,any,1,10,0.0012470533838495612
1690,p_nrel,Many of the philosophers which I have not studied confuse [MASK] astronomers.,any,1,12,0.0006611704593524337
1691,p_nrel,It is the case that the philosophers which I have not studied confuse [MASK] astronomers.,any,1,15,0.0011796506587415934
1692,p_npp,The philosophers in none of these places confuse [MASK] astronomers.,any,1,10,0.001991892699152231
1693,p_npp,Many of the philosophers in none of these places confuse [MASK] astronomers.,any,1,12,0.0005990552599541843
1694,p_npp,It is the case that philosophers in none of these places confuse [MASK] astronomers.,any,1,14,0.0008946078596636653
1695,n_pn,No philosophers confuse [MASK] astronomers.,any,1,5,0.002044771797955036
1696,n_pn,None of the philosophers confuse [MASK] astronomers.,any,1,7,0.004612854216247797
1697,n_pn,It is not the case that the philosophers confuse [MASK] astronomers.,any,1,11,0.00030618166783824563
1698,n_prel,No philosophers which I have studied confuse [MASK] astronomers.,any,1,9,0.011763650923967361
1699,n_prel,None of the philosophers which I have studied confuse [MASK] astronomers.,any,1,11,0.014759119600057602
1700,n_prel,It is not the case that the philosophers which I have studied confuse [MASK] astronomers.,any,1,15,0.0013309416826814413
1701,n_ppp,No philosophers in these places confuse [MASK] astronomers.,any,1,8,0.008387384004890919
1702,n_ppp,None of the philosophers in these places confuse [MASK] astronomers.,any,1,10,0.007015059236437082
1703,n_ppp,It is not the case that philosophers in these places confuse [MASK] astronomers.,any,1,13,0.0005409172736108303
1704,n_nrel,No philosophers which I have not studied confuse [MASK] astronomers.,any,1,10,0.007236771285533905
1705,n_nrel,None of the philosophers which I have not have studied confuse [MASK] astronomers.,any,1,13,0.01800849474966526
1706,n_nrel,It is not the case that the philosophers which I have not studied confuse [MASK] astronomers.,any,1,16,0.0020947859156876802
1707,n_npp,No philosophers in none of these places confuse [MASK] astronomers.,any,1,10,0.00992900412529707
1708,n_npp,None of the philosophers in none of these places confuse [MASK] astronomers.,any,1,12,0.008174722082912922
1709,n_npp,It is not the case that philosophers in none of these places confuse [MASK] astronomers.,any,1,15,0.0012268272694200277
1710,p_pn,The philosophers inspired [MASK] revolutions.,any,0,5,0.0004861712804995477
1711,p_pn,Many of the philosophers inspired [MASK] revolutions.,any,0,7,0.000658996868878603
1712,p_pn,It is the case that the philosophers inspired [MASK] revolutions.,any,0,10,0.0019329778151586652
1713,p_prel,The philosophers which I have studied inspired [MASK] revolutions.,any,0,9,0.0006587430252693594
1714,p_prel,Many of the philosophers which I have studied inspired [MASK] revolutions.,any,0,11,0.0006516004214063287
1715,p_prel,It is the case that philosophers which I have studied inspired [MASK] revolutions.,any,0,13,0.001575256115756929
1716,p_ppp,The philosophers in these places inspired [MASK] revolutions.,any,0,8,0.0004104407853446901
1717,p_ppp,Many of the philosophers in these places inspired [MASK] revolutions.,any,0,10,0.0005481406697072089
1718,p_ppp,It is the case that the philosophers in these places inspired [MASK] revolutions.,any,0,13,0.0017747197998687625
1719,p_nrel,The philosophers which I have not studied inspired [MASK] revolutions.,any,1,10,0.009333834983408451
1720,p_nrel,Many of the philosophers which I have not studied inspired [MASK] revolutions.,any,1,12,0.0053290389478206635
1721,p_nrel,It is the case that the philosophers which I have not studied inspired [MASK] revolutions.,any,1,15,0.02043941803276539
1722,p_npp,The philosophers in none of these places inspired [MASK] revolutions.,any,1,10,0.12425661832094193
1723,p_npp,Many of the philosophers in none of these places inspired [MASK] revolutions.,any,1,12,0.01187771838158369
1724,p_npp,It is the case that philosophers in none of these places inspired [MASK] revolutions.,any,1,14,0.06660714745521545
1725,n_pn,No philosophers inspired [MASK] revolutions.,any,1,5,0.1594444066286087
1726,n_pn,None of the philosophers inspired [MASK] revolutions.,any,1,7,0.22304153442382812
1727,n_pn,It is not the case that the philosophers inspired [MASK] revolutions.,any,1,11,0.025320060551166534
1728,n_prel,No philosophers which I have studied inspired [MASK] revolutions.,any,1,9,0.06510154902935028
1729,n_prel,None of the philosophers which I have studied inspired [MASK] revolutions.,any,1,11,0.10613755136728287
1730,n_prel,It is not the case that the philosophers which I have studied inspired [MASK] revolutions.,any,1,15,0.006614222656935453
1731,n_ppp,No philosophers in these places inspired [MASK] revolutions.,any,1,8,0.14886032044887543
1732,n_ppp,None of the philosophers in these places inspired [MASK] revolutions.,any,1,10,0.15975043177604675
1733,n_ppp,It is not the case that philosophers in these places inspired [MASK] revolutions.,any,1,13,0.01577496901154518
1734,n_nrel,No philosophers which I have not studied inspired [MASK] revolutions.,any,1,10,0.09115062654018402
1735,n_nrel,None of the philosophers which I have not have studied inspired [MASK] revolutions.,any,1,13,0.09159338474273682
1736,n_nrel,It is not the case that the philosophers which I have not studied inspired [MASK] revolutions.,any,1,16,0.037661533802747726
1737,n_npp,No philosophers in none of these places inspired [MASK] revolutions.,any,1,10,0.11334801465272903
1738,n_npp,None of the philosophers in none of these places inspired [MASK] revolutions.,any,1,12,0.1578141450881958
1739,n_npp,It is not the case that philosophers in none of these places inspired [MASK] revolutions.,any,1,15,0.05462300777435303
1740,p_pn,The philosophers will change [MASK] lives.,any,0,6,1.6304020391544327e-05
1741,p_pn,Many of the philosophers will change [MASK] lives.,any,0,8,3.4900249374913983e-06
1742,p_pn,It is the case that the philosophers will change [MASK] lives.,any,0,11,2.248218333988916e-05
1743,p_prel,The philosophers which I have studied will change [MASK] lives.,any,0,10,3.3085598261095583e-05
1744,p_prel,Many of the philosophers which I have studied will change [MASK] lives.,any,0,12,8.648983566672541e-06
1745,p_prel,It is the case that philosophers which I have studied will change [MASK] lives.,any,0,14,2.1548979930230416e-05
1746,p_ppp,The philosophers in these places will change [MASK] lives.,any,0,9,1.565210914122872e-05
1747,p_ppp,Many of the philosophers in these places will change [MASK] lives.,any,0,11,4.346544301370159e-06
1748,p_ppp,It is the case that the philosophers in these places will change [MASK] lives.,any,0,14,2.7347216018824838e-05
1749,p_nrel,The philosophers which I have not studied will change [MASK] lives.,any,1,11,3.2251769880531356e-05
1750,p_nrel,Many of the philosophers which I have not studied will change [MASK] lives.,any,1,13,1.2071799574187025e-05
1751,p_nrel,It is the case that the philosophers which I have not studied will change [MASK] lives.,any,1,16,2.1881611246499233e-05
1752,p_npp,The philosophers in none of these places will change [MASK] lives.,any,1,11,0.00027416046941652894
1753,p_npp,Many of the philosophers in none of these places will change [MASK] lives.,any,1,13,3.8011992728570476e-05
1754,p_npp,It is the case that philosophers in none of these places will change [MASK] lives.,any,1,15,0.00036371967871673405
1755,n_pn,No philosophers will change [MASK] lives.,any,1,6,0.00016976262850221246
1756,n_pn,None of the philosophers will change [MASK] lives.,any,1,8,0.0006474608671851456
1757,n_pn,It is not the case that the philosophers will change [MASK] lives.,any,1,12,5.9614238125504926e-05
1758,n_prel,No philosophers which I have studied will change [MASK] lives.,any,1,10,0.0006512756226584315
1759,n_prel,None of the philosophers which I have studied will change [MASK] lives.,any,1,12,0.0006578128086403012
1760,n_prel,It is not the case that the philosophers which I have studied will change [MASK] lives.,any,1,16,3.093093982897699e-05
1761,n_ppp,No philosophers in these places will change [MASK] lives.,any,1,9,0.0003491153474897146
1762,n_ppp,None of the philosophers in these places will change [MASK] lives.,any,1,11,0.0008255773573182523
1763,n_ppp,It is not the case that philosophers in these places will change [MASK] lives.,any,1,14,5.9836824220838025e-05
1764,n_nrel,No philosophers which I have not studied will change [MASK] lives.,any,1,11,0.0003532461414579302
1765,n_nrel,None of the philosophers which I have not have studied will change [MASK] lives.,any,1,14,0.0005895411595702171
1766,n_nrel,It is not the case that the philosophers which I have not studied will change [MASK] lives.,any,1,17,3.914740955224261e-05
1767,n_npp,No philosophers in none of these places will change [MASK] lives.,any,1,11,0.0003076668654102832
1768,n_npp,None of the philosophers in none of these places will change [MASK] lives.,any,1,13,0.0005093183135613799
1769,n_npp,It is not the case that philosophers in none of these places will change [MASK] lives.,any,1,16,0.00024552279501222074
1770,p_pn,The philosophers impress [MASK] ambassadors.,any,0,5,0.0001636141969356686
1771,p_pn,Many of the philosophers impress [MASK] ambassadors.,any,0,7,0.00020633892563637346
1772,p_pn,It is the case that the philosophers impress [MASK] ambassadors.,any,0,10,0.00048558402340859175
1773,p_prel,The philosophers which I have studied impress [MASK] ambassadors.,any,0,9,0.00026825256645679474
1774,p_prel,Many of the philosophers which I have studied impress [MASK] ambassadors.,any,0,11,0.0002896035148296505
1775,p_prel,It is the case that philosophers which I have studied impress [MASK] ambassadors.,any,0,13,0.000590766139794141
1776,p_ppp,The philosophers in these places impress [MASK] ambassadors.,any,0,8,0.0005735703743994236
1777,p_ppp,Many of the philosophers in these places impress [MASK] ambassadors.,any,0,10,0.0004793703556060791
1778,p_ppp,It is the case that the philosophers in these places impress [MASK] ambassadors.,any,0,13,0.00080334790982306
1779,p_nrel,The philosophers which I have not studied impress [MASK] ambassadors.,any,1,10,0.0005644219927489758
1780,p_nrel,Many of the philosophers which I have not studied impress [MASK] ambassadors.,any,1,12,0.0004816029395442456
1781,p_nrel,It is the case that the philosophers which I have not studied impress [MASK] ambassadors.,any,1,15,0.0015093694673851132
1782,p_npp,The philosophers in none of these places impress [MASK] ambassadors.,any,1,10,0.0034293888602405787
1783,p_npp,Many of the philosophers in none of these places impress [MASK] ambassadors.,any,1,12,0.0015669513959437609
1784,p_npp,It is the case that philosophers in none of these places impress [MASK] ambassadors.,any,1,14,0.005319532938301563
1785,n_pn,No philosophers impress [MASK] ambassadors.,any,1,5,0.004767374601215124
1786,n_pn,None of the philosophers impress [MASK] ambassadors.,any,1,7,0.0019006652291864157
1787,n_pn,It is not the case that the philosophers impress [MASK] ambassadors.,any,1,11,0.0011252957629039884
1788,n_prel,No philosophers which I have studied impress [MASK] ambassadors.,any,1,9,0.006695658899843693
1789,n_prel,None of the philosophers which I have studied impress [MASK] ambassadors.,any,1,11,0.00390862999483943
1790,n_prel,It is not the case that the philosophers which I have studied impress [MASK] ambassadors.,any,1,15,0.0009817038662731647
1791,n_ppp,No philosophers in these places impress [MASK] ambassadors.,any,1,8,0.001559512224048376
1792,n_ppp,None of the philosophers in these places impress [MASK] ambassadors.,any,1,10,0.0023415922187268734
1793,n_ppp,It is not the case that philosophers in these places impress [MASK] ambassadors.,any,1,13,0.0028058651369065046
1794,n_nrel,No philosophers which I have not studied impress [MASK] ambassadors.,any,1,10,0.006310033146291971
1795,n_nrel,None of the philosophers which I have not have studied impress [MASK] ambassadors.,any,1,13,0.005427862051874399
1796,n_nrel,It is not the case that the philosophers which I have not studied impress [MASK] ambassadors.,any,1,16,0.0025864022318273783
1797,n_npp,No philosophers in none of these places impress [MASK] ambassadors.,any,1,10,0.0022545023821294308
1798,n_npp,None of the philosophers in none of these places impress [MASK] ambassadors.,any,1,12,0.002765939338132739
1799,n_npp,It is not the case that philosophers in none of these places impress [MASK] ambassadors.,any,1,15,0.006114054936915636
1800,p_pn,The passengers have done [MASK] harm.,any,0,6,0.0002839133085217327
1801,p_pn,Many of the passengers have done [MASK] harm.,any,0,8,0.0013343621976673603
1802,p_pn,It is the case that the passengers have done [MASK] harm.,any,0,11,0.0018999162130057812
1803,p_prel,The passengers which I have studied have done [MASK] harm.,any,0,10,0.00025302014546468854
1804,p_prel,Many of the passengers which I have studied have done [MASK] harm.,any,0,12,0.0018494880059733987
1805,p_prel,It is the case that passengers which I have studied have done [MASK] harm.,any,0,14,0.0015207158867269754
1806,p_ppp,The passengers in these places have done [MASK] harm.,any,0,9,0.0004899459891021252
1807,p_ppp,Many of the passengers in these places have done [MASK] harm.,any,0,11,0.001644686795771122
1808,p_ppp,It is the case that the passengers in these places have done [MASK] harm.,any,0,14,0.0015609958209097385
1809,p_nrel,The passengers which I have not studied have done [MASK] harm.,any,1,11,0.0016542768571525812
1810,p_nrel,Many of the passengers which I have not studied have done [MASK] harm.,any,1,13,0.01025145873427391
1811,p_nrel,It is the case that the passengers which I have not studied have done [MASK] harm.,any,1,16,0.008750763721764088
1812,p_npp,The passengers in none of these places have done [MASK] harm.,any,1,11,0.8766302466392517
1813,p_npp,Many of the passengers in none of these places have done [MASK] harm.,any,1,13,0.8316776752471924
1814,p_npp,It is the case that passengers in none of these places have done [MASK] harm.,any,1,15,0.8706637024879456
1815,n_pn,No passengers have done [MASK] harm.,any,1,6,0.9487943649291992
1816,n_pn,None of the passengers have done [MASK] harm.,any,1,8,0.9229839444160461
1817,n_pn,It is not the case that the passengers have done [MASK] harm.,any,1,12,0.855457603931427
